No,x,y,avg_M_x,avg_M_y,avg_M_z,avg_M_tot,z
4247.0,33.0,0.0,-11.266,-15.772,-36.433,41.268,0
4248.0,33.0,0.0,-11.266,-15.772,-36.433,41.268,0
4249.0,33.0,0.0,-12.814,-16.216,-36.932,42.322,0
4253.0,33.0,0.0,-11.548,-15.775,-36.433,41.346,0
4256.0,33.0,0.0,-11.938,-16.516,-35.613,41.031,0
4257.0,33.0,0.0,-11.548,-15.775,-36.433,41.346,0
4258.0,33.0,0.0,-12.087,-16.082,-35.444,40.755,0
4262.0,33.0,0.0,-12.234,-16.508,-36.439,41.833,0
4263.0,33.0,0.0,-12.223,-16.945,-36.443,42.007,0
4264.0,33.0,0.0,-12.261,-15.202,-36.097,41.042,0
4266.0,33.0,0.0,-11.657,-16.37,-35.447,40.747,0
4268.0,33.0,0.0,-12.399,-15.634,-36.597,41.683,0
4271.0,33.0,0.0,-12.25,-16.211,-36.932,42.153,0
4272.0,33.0,0.0,-12.22,-16.518,-35.613,41.115,0
4275.0,33.0,0.0,-12.51,-16.514,-36.109,41.63,0
4277.0,33.0,0.0,-11.932,-16.52,-35.283,40.745,0
4278.0,33.0,0.0,-11.954,-16.219,-36.106,41.347,0
4279.0,33.0,0.0,-12.369,-16.657,-36.275,41.789,0
4281.0,33.0,0.0,-12.517,-16.223,-36.106,41.516,0
4285.0,33.0,0.0,-12.369,-16.657,-36.275,41.789,0
4286.0,33.0,0.0,-12.081,-16.658,-35.945,41.418,0
4287.0,33.0,0.0,-12.087,-16.655,-36.275,41.705,0
4289.0,33.0,0.0,-12.243,-16.502,-36.935,42.266,0
4292.0,33.0,0.0,-12.119,-15.345,-36.264,41.199,0
4297.0,33.0,0.0,-11.671,-16.36,-36.273,41.468,0
4302.0,34.0,0.0,-11.077,-17.807,-36.615,42.196,0
4304.0,34.0,0.0,-11.382,-16.649,-36.275,41.504,0
4306.0,34.0,0.0,-11.397,-16.639,-37.101,42.228,0
4307.0,34.0,0.0,-12.093,-16.651,-36.605,41.993,0
4312.0,34.0,0.0,-11.918,-17.674,-36.119,41.94,0
4314.0,34.0,0.0,-12.193,-17.968,-36.121,42.146,0
4315.0,34.0,0.0,-12.363,-16.661,-35.945,41.502,0
4316.0,34.0,0.0,-11.377,-17.081,-36.609,41.97,0
4317.0,34.0,0.0,-11.348,-17.817,-35.955,41.701,0
4319.0,34.0,0.0,-11.084,-17.087,-35.948,41.317,0
4320.0,34.0,0.0,-11.219,-17.664,-36.449,42.029,0
4323.0,34.0,0.0,-11.656,-17.802,-37.442,43.065,0
4324.0,34.0,0.0,-11.932,-16.52,-35.283,40.745,0
4326.0,34.0,0.0,-11.206,-17.96,-36.121,41.867,0
4327.0,34.0,0.0,-11.352,-18.1,-36.618,42.395,0
4330.0,34.0,0.0,-11.09,-17.083,-36.279,41.605,0
4331.0,34.0,0.0,-10.816,-17.218,-36.941,42.167,0
4335.0,34.0,0.0,-11.52,-17.224,-36.941,42.356,0
4336.0,34.0,0.0,-11.057,-17.821,-35.459,41.197,0
4338.0,34.0,0.0,-12.065,-18.1,-37.114,43.019,0
4339.0,34.0,0.0,-12.223,-16.945,-36.443,42.007,0
4341.0,34.0,0.0,-12.492,-17.242,-36.115,41.924,0
4342.0,34.0,0.0,-11.369,-16.371,-35.116,40.378,0
4344.0,34.0,0.0,-11.952,-16.506,-36.439,41.751,0
4345.0,34.0,0.0,-10.782,-17.671,-35.623,41.201,0
4346.0,34.0,0.0,-12.352,-17.098,-35.949,41.68,0
4347.0,34.0,0.0,-11.95,-16.937,-36.938,42.357,0
4349.0,34.0,0.0,-11.108,-16.355,-36.272,41.311,0
4351.0,34.0,0.0,-12.191,-18.255,-36.454,42.553,0
4352.0,34.0,0.0,-11.954,-16.219,-36.106,41.347,0
4354.0,34.0,0.0,-12.206,-18.245,-37.28,43.263,0
4359.0,34.0,0.0,-11.647,-17.092,-35.948,41.474,0
4360.0,34.0,0.0,-10.791,-17.665,-36.119,41.63,0
4361.0,34.0,0.0,-11.909,-17.68,-35.623,41.514,0
4362.0,34.0,0.0,-12.22,-17.663,-37.275,43.02,0
4363.0,34.0,0.0,-11.952,-16.506,-36.439,41.751,0
4365.0,34.0,0.0,-11.927,-16.952,-35.617,41.209,0
4367.0,34.0,0.0,-11.947,-16.51,-36.109,41.462,0
4369.0,34.0,0.0,-11.927,-16.952,-35.617,41.209,0
4370.0,34.0,0.0,-12.209,-16.955,-35.617,41.293,0
4372.0,34.0,0.0,-12.352,-17.098,-35.949,41.68,0
4374.0,34.0,0.0,-10.654,-17.375,-35.951,41.326,0
4375.0,34.0,0.0,-11.341,-18.108,-35.957,41.826,0
4378.0,34.0,0.0,-11.199,-17.678,-35.293,41.031,0
4379.0,34.0,0.0,-11.364,-17.377,-36.281,41.802,0
4385.0,34.0,0.0,-11.647,-17.092,-35.948,41.474,0
4389.0,34.0,0.0,-11.068,-17.384,-35.455,41.01,0
4391.0,34.0,0.0,-12.075,-17.378,-36.612,42.287,0
4396.0,34.0,0.0,-12.198,-17.964,-36.452,42.429,0
4400.0,34.0,0.0,-12.351,-17.385,-36.281,42.085,0
4402.0,35.0,0.0,-12.491,-16.957,-35.617,41.378,0
4408.0,35.0,0.0,-12.612,-17.401,-35.125,41.178,0
4411.0,35.0,0.0,-12.765,-17.251,-35.619,41.585,0
4415.0,35.0,0.0,-12.473,-17.685,-35.623,41.681,0
4416.0,35.0,0.0,-13.041,-17.257,-35.289,41.391,0
4417.0,35.0,0.0,-12.918,-16.671,-35.449,41.249,0
4418.0,35.0,0.0,-12.921,-17.098,-36.279,42.136,0
4420.0,35.0,0.0,-12.484,-17.248,-35.619,41.498,0
4422.0,35.0,0.0,-12.926,-16.666,-35.945,41.676,0
4425.0,35.0,0.0,-12.472,-17.256,-34.959,40.932,0
4426.0,35.0,0.0,-13.051,-17.68,-36.449,42.561,0
4427.0,35.0,0.0,-12.74,-18.269,-35.628,42.017,0
4428.0,35.0,0.0,-12.912,-16.675,-35.119,40.965,0
4429.0,35.0,0.0,-12.627,-17.391,-35.951,41.885,0
4430.0,35.0,0.0,-13.468,-17.687,-36.119,42.412,0
4434.0,35.0,0.0,-12.904,-17.826,-36.285,42.437,0
4435.0,35.0,0.0,-11.898,-17.688,-34.962,40.949,0
4439.0,35.0,0.0,-12.491,-16.957,-35.617,41.378,0
4441.0,35.0,0.0,-12.767,-16.963,-35.287,41.181,0
4443.0,35.0,0.0,-12.735,-18.273,-35.298,41.738,0
4444.0,35.0,0.0,-13.023,-17.985,-35.295,41.699,0
4445.0,35.0,0.0,-11.918,-17.674,-36.119,41.94,0
4446.0,35.0,0.0,-13.464,-17.26,-35.289,41.527,0
4447.0,35.0,0.0,-13.32,-17.833,-35.955,42.287,0
4451.0,35.0,0.0,-12.927,-17.094,-36.609,42.421,0
4452.0,35.0,0.0,-12.348,-16.671,-35.119,40.789,0
4453.0,35.0,0.0,-12.196,-17.25,-35.289,41.129,0
4455.0,35.0,0.0,-12.914,-17.389,-36.282,42.255,0
4457.0,35.0,0.0,-13.299,-18.134,-35.132,41.713,0
4458.0,35.0,0.0,-12.2,-18.249,-36.95,42.978,0
4459.0,35.0,0.0,-12.076,-17.091,-36.279,41.882,0
4461.0,35.0,0.0,-13.466,-17.974,-36.452,42.815,0
4462.0,35.0,0.0,-12.61,-18.548,-36.622,42.944,0
4463.0,35.0,0.0,-13.479,-17.25,-36.115,42.232,0
4465.0,35.0,0.0,-13.069,-16.952,-36.443,42.264,0
4466.0,35.0,0.0,-12.619,-17.11,-35.123,41.056,0
4467.0,35.0,0.0,-13.011,-18.28,-34.968,41.547,0
4468.0,35.0,0.0,-13.006,-18.712,-35.302,42.018,0
4469.0,35.0,0.0,-11.614,-18.116,-35.462,41.48,0
4471.0,35.0,0.0,-12.634,-17.1,-35.949,41.765,0
4472.0,35.0,0.0,-12.769,-17.677,-36.449,42.474,0
4473.0,35.0,0.0,-12.629,-18.105,-37.114,43.182,0
4474.0,35.0,0.0,-11.635,-17.816,-36.285,42.064,0
4478.0,35.0,0.0,-12.789,-17.235,-36.941,42.723,0
4479.0,35.0,0.0,-12.351,-17.385,-36.281,42.085,0
4483.0,35.0,0.0,-12.356,-17.381,-36.612,42.37,0
4490.0,35.0,0.0,-11.903,-17.684,-35.293,41.231,0
4493.0,35.0,0.0,-12.191,-18.255,-36.454,42.553,0
4496.0,35.0,0.0,-12.04,-18.547,-36.292,42.497,0
4498.0,35.0,0.0,-12.334,-17.825,-35.955,41.984,0
4504.0,36.0,0.0,-10.585,-16.179,-38.419,43.009,0
4509.0,36.0,0.0,-11.705,-16.624,-38.588,43.616,0
4513.0,36.0,0.0,-10.558,-16.484,-37.265,42.094,0
4514.0,36.0,0.0,-10.43,-16.045,-37.426,42.035,0
4515.0,36.0,0.0,-10.702,-17.056,-38.261,43.236,0
4517.0,36.0,0.0,-10.576,-16.901,-38.921,43.73,0
4519.0,36.0,0.0,-11.392,-17.072,-37.435,42.692,0
4520.0,36.0,0.0,-11.266,-16.917,-38.095,43.178,0
4525.0,36.0,0.0,-10.41,-16.631,-37.101,41.969,0
4527.0,36.0,0.0,-10.563,-16.48,-37.595,42.386,0
4529.0,36.0,0.0,-9.983,-17.06,-37.435,42.333,0
4530.0,36.0,0.0,-10.153,-16.898,-38.921,43.628,0
4531.0,36.0,0.0,-10.534,-17.216,-36.941,42.095,0
4534.0,36.0,0.0,-10.558,-16.484,-37.265,42.094,0
4535.0,36.0,0.0,-10.827,-17.211,-37.602,42.747,0
4536.0,36.0,0.0,-10.72,-16.328,-38.255,42.953,0
4537.0,36.0,0.0,-10.834,-16.491,-36.935,41.874,0
4539.0,36.0,0.0,-11.423,-16.621,-38.588,43.54,0
4541.0,36.0,0.0,-10.569,-17.192,-38.923,43.844,0
4543.0,36.0,0.0,-10.694,-17.347,-38.264,43.352,0
4544.0,36.0,0.0,-10.698,-16.629,-37.431,42.333,0
4547.0,36.0,0.0,-11.257,-16.923,-37.599,42.741,0
4550.0,36.0,0.0,-9.977,-17.064,-37.105,42.041,0
4552.0,36.0,0.0,-10.546,-17.208,-37.602,42.676,0
4553.0,36.0,0.0,-10.673,-17.076,-36.609,41.782,0
4555.0,36.0,0.0,-11.411,-16.629,-37.927,42.956,0
4557.0,36.0,0.0,-10.587,-16.465,-38.917,43.562,0
4558.0,36.0,0.0,-10.72,-16.328,-38.255,42.953,0
4560.0,36.0,0.0,-10.824,-17.929,-38.434,43.769,0
4561.0,36.0,0.0,-9.99,-17.341,-38.264,43.181,0
4562.0,36.0,0.0,-9.289,-16.617,-37.431,41.994,0
4563.0,36.0,0.0,-10.002,-16.617,-37.927,42.598,0
4564.0,36.0,0.0,-10.144,-16.904,-38.425,43.187,0
4565.0,36.0,0.0,-9.855,-17.193,-38.427,43.236,0
4567.0,36.0,0.0,-11.392,-17.072,-37.435,42.692,0
4568.0,36.0,0.0,-10.856,-17.191,-39.254,44.207,0
4570.0,36.0,0.0,-10.694,-17.347,-38.264,43.352,0
4571.0,36.0,0.0,-9.712,-16.621,-37.431,42.091,0
4573.0,36.0,0.0,-10.858,-16.904,-38.921,43.8,0
4574.0,36.0,0.0,-9.559,-17.2,-37.601,42.439,0
4575.0,36.0,0.0,-10.698,-16.629,-37.431,42.333,0
4576.0,36.0,0.0,-10.017,-17.036,-39.417,44.094,0
4577.0,36.0,0.0,-10.858,-16.904,-38.921,43.8,0
4579.0,36.0,0.0,-10.149,-16.471,-38.091,42.723,0
4581.0,36.0,0.0,-9.694,-17.349,-37.438,42.385,0
4582.0,36.0,0.0,-10.436,-16.613,-38.588,43.289,0
4585.0,36.0,0.0,-9.835,-17.206,-37.271,42.213,0
4587.0,36.0,0.0,-9.859,-16.475,-37.595,42.214,0
4590.0,36.0,0.0,-10.405,-17.063,-37.435,42.436,0
4592.0,36.0,0.0,-10.694,-17.347,-38.264,43.352,0
4611.0,37.0,0.0,-11.504,-12.845,-37.894,41.633,0
4612.0,37.0,0.0,-11.76,-14.153,-38.236,42.433,0
4613.0,37.0,0.0,-12.19,-13.865,-38.234,42.457,0
4614.0,37.0,0.0,-11.791,-13.13,-38.558,42.404,0
4617.0,37.0,0.0,-11.205,-13.57,-37.901,41.787,0
4619.0,37.0,0.0,-11.365,-13.701,-39.223,43.074,0
4622.0,37.0,0.0,-12.319,-14.447,-38.404,42.841,0
4624.0,37.0,0.0,-11.65,-12.985,-38.391,42.169,0
4626.0,37.0,0.0,-12.042,-14.012,-38.07,42.316,0
4627.0,37.0,0.0,-12.36,-13.703,-39.719,43.797,0
4628.0,37.0,0.0,-12.359,-13.99,-40.052,44.189,0
4629.0,37.0,0.0,-11.512,-13.555,-39.387,43.216,0
4630.0,37.0,0.0,-11.789,-13.561,-39.057,42.992,0
4631.0,37.0,0.0,-11.805,-13.12,-39.384,43.157,0
4632.0,37.0,0.0,-11.618,-13.723,-37.571,41.652,0
4633.0,37.0,0.0,-12.602,-14.734,-38.902,43.466,0
4634.0,37.0,0.0,-11.216,-13.562,-38.561,42.388,0
4635.0,37.0,0.0,-11.647,-13.703,-39.223,43.15,0
4636.0,37.0,0.0,-12.485,-14.145,-39.392,43.677,0
4637.0,37.0,0.0,-11.358,-13.992,-39.226,43.168,0
4638.0,37.0,0.0,-12.5,-13.848,-39.885,44.033,0
4639.0,37.0,0.0,-12.324,-14.014,-38.07,42.398,0
4642.0,37.0,0.0,-12.062,-13.998,-39.226,43.36,0
4643.0,37.0,0.0,-12.073,-12.989,-38.391,42.289,0
4644.0,37.0,0.0,-12.371,-13.267,-39.715,43.662,0
4645.0,37.0,0.0,-11.799,-13.124,-39.053,42.856,0
4646.0,37.0,0.0,-11.218,-13.847,-39.059,42.933,0
4647.0,37.0,0.0,-11.385,-13.258,-39.715,43.39,0
4649.0,37.0,0.0,-12.07,-13.707,-39.223,43.267,0
4650.0,37.0,0.0,-12.06,-14.429,-39.725,43.952,0
4653.0,37.0,0.0,-10.915,-14.002,-38.069,42.006,0
4654.0,37.0,0.0,-12.037,-14.444,-38.404,42.76,0
4655.0,37.0,0.0,-11.478,-14.151,-38.236,42.355,0
4656.0,37.0,0.0,-11.641,-13.707,-38.893,42.849,0
4657.0,37.0,0.0,-11.597,-15.169,-38.41,42.894,0
4658.0,37.0,0.0,-12.628,-13.715,-38.893,43.13,0
4659.0,37.0,0.0,-11.19,-14.152,-37.906,41.98,0
4660.0,37.0,0.0,-12.062,-13.998,-39.226,43.36,0
4664.0,37.0,0.0,-11.763,-14.58,-39.066,43.325,0
4665.0,37.0,0.0,-11.34,-14.72,-39.232,43.41,0
4667.0,37.0,0.0,-11.37,-13.268,-38.889,42.634,0
4668.0,37.0,0.0,-11.449,-15.315,-38.246,42.76,0
4672.0,37.0,0.0,-12.454,-14.595,-38.24,42.783,0
4676.0,37.0,0.0,-11.755,-14.586,-38.57,42.879,0
4678.0,37.0,0.0,-11.478,-15.295,-39.898,44.244,0
4680.0,37.0,0.0,-11.6,-14.451,-37.578,41.898,0
4684.0,37.0,0.0,-11.34,-14.72,-39.232,43.41,0
4688.0,37.0,0.0,-11.196,-14.148,-38.236,42.279,0
4694.0,37.0,0.0,-11.329,-15.157,-39.236,43.561,0
4699.0,37.0,0.0,-11.308,-15.458,-38.412,42.922,0
4710.0,38.0,0.0,-10.484,-13.861,-37.407,41.248,0
4713.0,38.0,0.0,-10.775,-13.858,-37.903,41.77,0
4714.0,38.0,0.0,-11.722,-14.895,-37.086,41.649,0
4716.0,38.0,0.0,-10.475,-14.583,-37.909,41.946,0
4717.0,38.0,0.0,-11.76,-13.581,-37.405,41.495,0
4718.0,38.0,0.0,-12.016,-14.745,-37.58,42.12,0
4721.0,38.0,0.0,-10.773,-13.572,-37.405,41.224,0
4722.0,38.0,0.0,-11.732,-13.885,-36.251,40.554,0
4724.0,38.0,0.0,-11.19,-13.58,-37.075,41.038,0
4726.0,38.0,0.0,-11.167,-14.168,-36.584,40.79,0
4727.0,38.0,0.0,-11.316,-13.734,-36.415,40.531,0
4729.0,38.0,0.0,-10.477,-14.152,-37.41,41.347,0
4732.0,38.0,0.0,-11.329,-14.012,-37.574,41.671,0
4733.0,38.0,0.0,-10.748,-14.591,-37.414,41.572,0
4734.0,38.0,0.0,-12.305,-14.457,-37.578,42.101,0
4735.0,38.0,0.0,-10.773,-13.572,-37.405,41.224,0
4736.0,38.0,0.0,-11.325,-13.728,-36.911,40.977,0
4737.0,38.0,0.0,-11.3,-15.176,-37.584,42.078,0
4743.0,38.0,0.0,-10.642,-13.278,-37.568,41.242,0
4744.0,38.0,0.0,-10.784,-13.136,-37.401,41.081,0
4750.0,38.0,0.0,-11.471,-13.869,-37.407,41.512,0
4752.0,38.0,0.0,-10.459,-14.88,-37.416,41.603,0
4753.0,38.0,0.0,-11.153,-15.323,-37.42,41.946,0
4756.0,38.0,0.0,-10.869,-14.463,-36.091,40.372,0
4758.0,38.0,0.0,-11.215,-13.133,-37.897,41.646,0
4759.0,38.0,0.0,-11.323,-14.016,-37.243,41.373,0
4761.0,38.0,0.0,-11.727,-14.891,-37.416,41.943,0
4762.0,38.0,0.0,-11.461,-14.591,-37.909,42.206,0
4764.0,38.0,0.0,-10.775,-13.858,-37.903,41.77,0
4765.0,38.0,0.0,-11.453,-14.597,-37.414,41.762,0
4766.0,38.0,0.0,-10.757,-14.585,-37.909,42.019,0
4767.0,38.0,0.0,-12.011,-14.462,-36.917,41.428,0
4768.0,38.0,0.0,-10.784,-13.136,-37.401,41.081,0
4769.0,38.0,0.0,-10.499,-13.851,-38.233,41.998,0
4773.0,38.0,0.0,-11.156,-14.176,-35.923,40.198,0
4774.0,38.0,0.0,-10.868,-14.75,-36.424,40.772,0
4775.0,38.0,0.0,-10.759,-14.155,-37.41,41.42,0
4777.0,38.0,0.0,-11.3,-15.176,-37.584,42.078,0
4778.0,38.0,0.0,-11.743,-14.594,-37.909,42.285,0
4779.0,38.0,0.0,-10.607,-14.734,-37.58,41.735,0
4780.0,38.0,0.0,-10.179,-14.447,-36.917,40.929,0
4781.0,38.0,0.0,-11.196,-13.576,-37.405,41.337,0
4784.0,38.0,0.0,-11.169,-13.881,-36.251,40.392,0
4785.0,38.0,0.0,-10.784,-13.136,-37.401,41.081,0
4786.0,38.0,0.0,-10.631,-13.286,-36.907,40.64,0
4790.0,38.0,0.0,-10.452,-14.599,-36.588,40.756,0
4791.0,38.0,0.0,-10.888,-14.736,-37.58,41.809,0
4795.0,38.0,0.0,-11.729,-14.603,-37.083,41.545,0
4796.0,38.0,0.0,-10.913,-13.288,-36.907,40.716,0
4798.0,38.0,0.0,-11.156,-14.605,-36.588,40.944,0
4806.0,39.0,0.0,-11.443,-13.602,-35.423,39.632,0
4818.0,39.0,0.0,-12.017,-13.313,-35.585,39.849,0
4820.0,39.0,0.0,-11.303,-14.029,-36.087,40.334,0
4821.0,39.0,0.0,-11.45,-13.883,-36.251,40.472,0
4822.0,39.0,0.0,-11.603,-13.304,-36.081,40.168,0
4823.0,39.0,0.0,-12.165,-12.88,-35.416,39.601,0
4824.0,39.0,0.0,-11.61,-13.013,-36.078,40.072,0
4825.0,39.0,0.0,-11.427,-14.615,-35.927,40.434,0
4826.0,39.0,0.0,-11.976,-14.486,-34.935,39.67,0
4828.0,39.0,0.0,-10.724,-14.178,-35.428,39.638,0
4829.0,39.0,0.0,-12.158,-13.171,-35.419,39.696,0
4832.0,39.0,0.0,-11.756,-13.154,-36.575,40.607,0
4833.0,39.0,0.0,-12.415,-14.192,-35.428,40.133,0
4836.0,39.0,0.0,-11.334,-13.007,-36.409,40.289,0
4837.0,39.0,0.0,-12.419,-14.619,-36.258,41.019,0
4838.0,39.0,0.0,-11.725,-14.177,-36.254,40.654,0
4839.0,39.0,0.0,-11.554,-14.482,-34.935,39.543,0
4840.0,39.0,0.0,-12.564,-13.759,-35.259,39.879,0
4841.0,39.0,0.0,-12.173,-13.161,-36.245,40.436,0
4843.0,39.0,0.0,-11.438,-14.607,-36.588,41.023,0
4844.0,39.0,0.0,-11.411,-14.912,-35.434,40.102,0
4845.0,39.0,0.0,-12.277,-14.761,-36.424,41.174,0
4846.0,39.0,0.0,-11.617,-13.294,-36.907,40.912,0
4847.0,39.0,0.0,-11.594,-13.31,-35.585,39.723,0
4849.0,39.0,0.0,-11.599,-14.022,-36.913,41.155,0
4851.0,39.0,0.0,-11.298,-14.462,-36.421,40.784,0
4853.0,39.0,0.0,-12.148,-14.18,-36.254,40.78,0
4854.0,39.0,0.0,-11.581,-14.75,-36.919,41.409,0
4855.0,39.0,0.0,-11.574,-14.468,-36.091,40.569,0
4856.0,39.0,0.0,-11.188,-12.866,-35.912,39.754,0
4858.0,39.0,0.0,-12.007,-14.035,-36.087,40.54,0
4859.0,39.0,0.0,-12.871,-13.314,-36.081,40.556,0
4860.0,39.0,0.0,-12.173,-13.161,-36.245,40.436,0
4863.0,39.0,0.0,-12.011,-14.462,-36.917,41.428,0
4864.0,39.0,0.0,-10.872,-14.032,-35.592,39.772,0
4865.0,39.0,0.0,-12.127,-14.194,-35.097,39.754,0
4866.0,39.0,0.0,-10.886,-14.022,-36.417,40.514,0
4867.0,39.0,0.0,-10.868,-14.75,-36.424,40.772,0
4868.0,39.0,0.0,-12.033,-13.016,-36.078,40.198,0
4869.0,39.0,0.0,-11.285,-14.757,-36.093,40.594,0
4870.0,39.0,0.0,-10.884,-14.453,-36.917,41.112,0
4871.0,39.0,0.0,-11.327,-13.298,-36.411,40.384,0
4872.0,39.0,0.0,-11.577,-13.75,-35.259,39.576,0
4873.0,39.0,0.0,-11.993,-14.045,-35.261,39.805,0
4874.0,39.0,0.0,-12.586,-14.03,-36.913,41.447,0
4876.0,39.0,0.0,-11.757,-12.866,-36.242,40.215,0
4879.0,39.0,0.0,-12.422,-13.901,-35.425,40.031,0
4882.0,39.0,0.0,-11.718,-13.895,-35.425,39.816,0
4883.0,39.0,0.0,-12.263,-14.771,-35.598,40.445,0
4897.0,39.0,0.0,-12.435,-14.178,-36.584,41.159,0
4905.0,40.0,0.0,-8.65,-13.132,-36.245,39.509,0
4908.0,40.0,0.0,-8.924,-12.997,-35.582,38.919,0
4915.0,40.0,0.0,-8.651,-12.845,-35.912,39.109,0
4917.0,40.0,0.0,-8.65,-13.132,-36.245,39.509,0
4918.0,40.0,0.0,-8.081,-13.56,-36.579,39.839,0
4919.0,40.0,0.0,-7.779,-13.715,-35.589,38.925,0
4922.0,40.0,0.0,-8.653,-12.414,-35.412,38.51,0
4926.0,40.0,0.0,-8.188,-14.014,-35.261,38.817,0
4927.0,40.0,0.0,-9.338,-13.578,-35.918,39.518,0
4929.0,40.0,0.0,-8.65,-13.132,-36.245,39.509,0
4931.0,40.0,0.0,-9.073,-13.135,-36.245,39.605,0
4932.0,40.0,0.0,-8.935,-12.56,-35.579,38.774,0
4934.0,40.0,0.0,-7.649,-13.134,-35.418,38.542,0
4935.0,40.0,0.0,-8.521,-12.55,-36.074,39.134,0
4936.0,40.0,0.0,-8.212,-13.282,-35.585,38.86,0
4937.0,40.0,0.0,-8.194,-14.01,-35.591,39.117,0
4938.0,40.0,0.0,-8.337,-14.152,-35.923,39.5,0
4939.0,40.0,0.0,-9.355,-13.138,-36.245,39.671,0
4940.0,40.0,0.0,-8.203,-14.004,-36.087,39.568,0
4941.0,40.0,0.0,-9.068,-13.568,-36.579,40.054,0
4943.0,40.0,0.0,-8.171,-14.741,-35.267,39.088,0
4944.0,40.0,0.0,-8.38,-12.406,-35.908,38.904,0
4945.0,40.0,0.0,-8.054,-13.865,-35.425,38.885,0
4947.0,40.0,0.0,-7.786,-13.996,-36.417,39.784,0
4948.0,40.0,0.0,-7.786,-13.996,-36.417,39.784,0
4949.0,40.0,0.0,-8.897,-14.446,-36.091,39.88,0
4953.0,40.0,0.0,-7.754,-14.734,-35.597,39.299,0
4955.0,40.0,0.0,-8.072,-13.137,-35.418,38.629,0
4956.0,40.0,0.0,-7.778,-13.286,-34.924,38.167,0
4957.0,40.0,0.0,-8.192,-14.44,-36.091,39.726,0
4958.0,40.0,0.0,-9.171,-14.74,-36.093,40.051,0
4960.0,40.0,0.0,-7.649,-13.134,-35.418,38.542,0
4961.0,40.0,0.0,-8.061,-14.146,-36.253,39.742,0
4962.0,40.0,0.0,-7.766,-14.01,-35.261,38.729,0
4964.0,40.0,0.0,-7.502,-13.28,-35.254,38.412,0
4966.0,40.0,0.0,-7.761,-14.443,-35.595,39.19,0
4969.0,40.0,0.0,-7.793,-13.705,-36.415,39.681,0
4970.0,40.0,0.0,-8.931,-13.278,-36.411,39.772,0
4971.0,40.0,0.0,-8.483,-13.721,-35.589,39.074,0
4973.0,40.0,0.0,-7.754,-14.734,-35.597,39.299,0
4974.0,40.0,0.0,-9.324,-14.161,-35.923,39.723,0
4976.0,40.0,0.0,-8.477,-13.725,-35.258,38.774,0
4980.0,40.0,0.0,-7.773,-13.719,-35.258,38.623,0
4981.0,40.0,0.0,-8.452,-14.744,-35.267,39.148,0
4988.0,40.0,0.0,-8.063,-13.859,-35.92,39.336,0
4990.0,40.0,0.0,-8.608,-14.591,-35.927,39.721,0
4992.0,40.0,0.0,-8.212,-13.282,-35.585,38.86,0
4993.0,40.0,0.0,-8.056,-14.15,-35.923,39.441,0
4994.0,40.0,0.0,-8.906,-13.724,-35.589,39.169,0
4996.0,40.0,0.0,-8.03,-14.597,-35.101,38.854,0
5010.0,41.0,0.0,-9.038,-13.159,-34.262,37.799,0
5012.0,41.0,0.0,-8.891,-13.305,-34.098,37.667,0
5015.0,41.0,0.0,-8.482,-13.292,-34.924,38.319,0
5016.0,41.0,0.0,-8.879,-14.029,-34.435,38.228,0
5017.0,41.0,0.0,-8.891,-13.305,-34.098,37.667,0
5019.0,41.0,0.0,-8.464,-14.02,-34.93,38.579,0
5020.0,41.0,0.0,-8.59,-13.602,-33.44,37.108,0
5021.0,41.0,0.0,-8.605,-14.165,-35.097,38.813,0
5024.0,41.0,0.0,-9.014,-13.891,-33.938,37.762,0
5025.0,41.0,0.0,-8.898,-13.014,-34.096,37.564,0
5026.0,41.0,0.0,-9.185,-13.013,-34.426,37.932,0
5027.0,41.0,0.0,-9.185,-13.013,-34.426,37.932,0
5028.0,41.0,0.0,-8.308,-13.6,-33.44,37.043,0
5031.0,41.0,0.0,-9.732,-13.601,-34.266,38.13,0
5033.0,41.0,0.0,-8.862,-14.47,-34.108,38.096,0
5036.0,41.0,0.0,-8.294,-14.182,-33.445,37.262,0
5037.0,41.0,0.0,-9.024,-13.169,-33.436,37.052,0
5039.0,41.0,0.0,-8.475,-13.011,-34.096,37.465,0
5041.0,41.0,0.0,-8.15,-14.755,-34.111,38.048,0
5042.0,41.0,0.0,-8.308,-14.172,-34.271,38.005,0
5045.0,41.0,0.0,-8.468,-13.302,-34.098,37.568,0
5047.0,41.0,0.0,-8.876,-14.46,-34.934,38.837,0
5048.0,41.0,0.0,-9.039,-12.872,-33.929,37.398,0
5049.0,41.0,0.0,-9.038,-13.159,-34.262,37.799,0
5050.0,41.0,0.0,-8.468,-13.302,-34.098,37.568,0
5054.0,41.0,0.0,-8.577,-13.897,-33.112,36.92,0
5055.0,41.0,0.0,-8.59,-13.602,-33.44,37.108,0
5056.0,41.0,0.0,-8.425,-14.476,-33.282,37.259,0
5057.0,41.0,0.0,-9.576,-13.754,-33.607,37.553,0
5058.0,41.0,0.0,-8.445,-14.462,-34.439,38.295,0
5060.0,41.0,0.0,-8.459,-13.308,-33.603,37.119,0
5061.0,41.0,0.0,-8.879,-14.029,-34.435,38.228,0
5062.0,41.0,0.0,-9.013,-14.178,-34.271,38.167,0
5063.0,41.0,0.0,-8.183,-14.017,-34.93,38.517,0
5064.0,41.0,0.0,-8.466,-13.017,-33.6,37.015,0
